"CONS_OB","DESIG","DESIG_E","DESIG_T","GIS_ARE","GIS_M_A","GOV_TYP","INT_CRI","ISO3","IUCN_CA","MANG_AU","MANG_PL","MARINE","METADAT","NAME","NO_TAKE","NO_TK_A","ORIG_NA","OWN_TYP","PARENT_","PA_DEF","REP_ARE","REP_M_A","STATUS","STATUS_","SUB_LOC","SUPP_IN","VERIF","WDPAID","WDPA_PI","GEOMETR","AREA_KM","FID","SRTM90_","LOW_ARE","startnode_ID","mean_m","min_m","max_m","range_m","calculatedarea_km2"
"Not Applicable","Refugio Nacional de Vida Silvestre","National Wildlife Refuge","National",14.2286951,0,"Federal or national ministry or agency","Not Applicable","CRI","VI","Federal or national ministry or agency","Not Reported","terrestrial",811,"Fernando Castro Cervantes","Not Applicable",NA,"Fernando Castro Cervantes","Joint ownership","CRI","PA",14.1688995,0,"Designated",1994,"CR-SJ","Not Applicable","State Verified",102304,"102304","POLYGON",14.08033,0,500,8.13862995338043,298,306.78162908222,37.7267951965332,517.56689453125,479.840099334717,8.10537806187606
"Not Applicable","Refugio Nacional de Vida Silvestre","National Wildlife Refuge","National",11.0247582,0,"Federal or national ministry or agency","Not Applicable","CRI","VI","Federal or national ministry or agency","Not Reported","terrestrial",811,"Limoncito","Not Applicable",NA,"Limoncito","Joint ownership","CRI","PA",10.9800997,0,"Designated",1994,"CR-L","Not Applicable","State Verified",102357,"102357","POLYGON",11.144794,0,500,11.1900812342195,299,10.3512009220828,2,19,17,11.1445080993606
"Not Applicable","Área de Protección de Flora y Fauna","Flora and Fauna Protection Area","National",894.148771,0,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/RESUMENuaymil.pdf","terrestrial",1850,"Uaymil","Not Applicable",NA,"Uaymil","State","MEX","PA",891.1815355,0,"Designated",1994,"MX-ROO","Not Applicable","State Verified",103167,"103167","POLYGON",891.451061,0,500,894.175496807189,300,6.09902483618105,-1,19,20,891.440759625603
"Not Applicable","Zona de Reserva Ecológica","Ecological Reserve","National",291.3281075,0,"Federal or national ministry or agency","Not Applicable","HND","VI","ICF","Existing","terrestrial",1927,"Montana de Mico Quemado y Las Guanchias","Not Applicable",NA,"Montaña de Mico Quemado y Las Guanchías","Multiple ownership","HND","PA",289.787,0,"Designated",1994,"HN-YO","Not Applicable","State Verified",555582991,"555582991","POLYGON",290.216071,0,500,121.271675418066,301,308.156013932321,55,580.586120605469,525.586120605469,120.84290682093
"Not Applicable","Área de Recursos Manejados","Area of Managed Resources","National",945.3559607,490.6924884,"Federal or national ministry or agency","Not Applicable","PAN","VI","Ministerio de Ambiente","Not Reported","partial",822,"Golfo de Montijo","Part",0,"Golfo de Montijo","Multiple ownership","PAN","PA",940.6124343,488.3581155,"Designated",1994,"Not Reported","Not Applicable","State Verified",555705291,"555705291","POLYGON",941.0660725,0,500,379.216237356491,302,19.1831251993863,-1,181,182,377.61486277435
"Not Applicable","Reserva de la Biosfera","Biosphere Reserve","National",617.4589964,0,"Federal or national ministry or agency","Not Applicable","GTM","VI","CONAP","Not Reported","terrestrial",814,"Montanas Mayas Chiquibul","Not Applicable",NA,"Montañas Mayas Chiquibul","State","GTM","PA",1444.3506112,0,"Designated",1995,"GT-PE","Not Applicable","State Verified",30614,"30614","POLYGON",609.928327,0,500,213.52273779524,303,378.028448358358,184,544.312805175781,360.312805175781,212.80543966054
"Not Applicable","Archaeological Reserve","Archaeological Reserve","National",103.7897998,0,"Federal or national ministry or agency","Not Applicable","BLZ","VI","National Institute of Culture and History","Not Reported","terrestrial",1844,"Caracol","Not Applicable",NA,"Caracol","Not Reported","BLZ","PA",101.1714105,0,"Designated",1995,"BZ-CY","Not Applicable","State Verified",20229,"20229","POLYGON",103.282217,0,500,67.0958235687284,304,455.697148901071,342,517.392639160156,175.392639160156,66.8702897509219
"Not Applicable","Forest Reserve","Forest Reserve","National",6.7713803,0.0673245,"Federal or national ministry or agency","Not Applicable","BLZ","VI","Forest Department","Not Reported","terrestrial",1844,"Monkey Caye","Not Applicable",NA,"Monkey Caye","Not Reported","BLZ","PA",5.9084104,0,"Designated",1996,"BZ-SC","Not Applicable","State Verified",301915,"301915","POLYGON",6.748611,0,500,6.72841344620013,305,10.3951634091033,5,17.695348739624,12.695348739624,6.70547492336086
"Not Applicable","Área de Recursos Manejados","Area of Managed Resources","National",8.6190388,0,"Federal or national ministry or agency","Not Applicable","PAN","VI","Ministerio de Ambiente","Not Reported","terrestrial",822,"Cienaga de Las Macanas","Not Applicable",NA,"Ciénaga de Las Macanas","Multiple ownership","PAN","PA",8.5763724,0,"Designated",1996,"Not Reported","Not Applicable","State Verified",301969,"301969","POLYGON",8.5059285,0,500,8.54184321357901,306,2.78772381241362,0,6.69739103317261,6.69739103317261,8.50592245597078
"Not Applicable","Reserva de la Biósfera","Biosphere Reserve","National",1567.1711129,8.672982,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/tuxtla_final.pdf","terrestrial",1850,"Los Tuxtlas","Not Applicable",NA,"Los Tuxtlas","State","MEX","PA",1551.22469,0,"Designated",1998,"MX-VER","Not Applicable","State Verified",167051,"167051","POLYGON",1561.849547,0,500,590.146760485429,307,202.041647475503,3,596.40185546875,593.40185546875,588.295146978556
"Not Applicable","Reserva de la Biósfera","Biosphere Reserve","National",351.0765863,337.4048647,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/DOF-ARRECIFES%20DE%20SIAN%20KA_AN.pdf","marine",1850,"Arrecifes de Sian Ka an","Not Reported",NA,"Arrecifes de Sian Ka'an","State","MEX","PA",349.271584,335.66157,"Designated",1998,"MX-ROO","Not Applicable","State Verified",166954,"166954","POLYGON",349.778726,0,500,13.691227527085,308,-0.674846148454023,-1,1,2,13.6515979876735
"Not Applicable","Archaeological Reserve","Archaeological Reserve","National",7.1141114,0,"Federal or national ministry or agency","Not Applicable","BLZ","VI","National Institute of Culture and History","Not Reported","terrestrial",1844,"El Pilar","Not Applicable",NA,"El Pilar","Not Reported","BLZ","PA",8.0815723,0,"Designated",1998,"BZ-CY","Not Applicable","State Verified",301910,"301910","POLYGON",7.1695445,0,500,7.19327517500197,309,220.522301807701,149.803421020508,291,141.196578979492,7.16955726015186
"Not Applicable","Refugio Nacional de Vida Silvestre","National Wildlife Refuge","National",17.5690798,0,"Federal or national ministry or agency","Not Applicable","CRI","VI","Federal or national ministry or agency","Not Reported","terrestrial",811,"Osa","Not Applicable",NA,"Osa","Joint ownership","CRI","PA",17.4944992,0,"Designated",1999,"CR-P","Not Applicable","State Verified",555643534,"555643534","POLYGON",17.3605205359955,0,500,17.350224827908,310,165.099680604587,2,341,339,17.2776080241492
"Not Applicable","Reserva Biósfera","Biosphere Reserve","National",2517.8391359,0,"Federal or national ministry or agency","Not Applicable","HND","VI","ICF","Existing","terrestrial",1927,"Tawahka Asagni","Not Applicable",NA,"Tawahka Asagni","State","HND","PA",2509.4198,0,"Designated",1999,"HN-OL","Not Applicable","State Verified",41045,"41045","POLYGON",2507.87553356836,0,500,2259.11827270127,311,230.248922312755,49,615.563110351562,566.563110351562,2251.00857747573
"Not Applicable","Area de Uso Múltiple","Multiple Use Area","National",19.8557602,0,"Federal or national ministry or agency","Not Applicable","HND","VI","ICF","Existing","terrestrial",1927,"El Guanacaure","Not Applicable",NA,"El Guanacaure","Multiple ownership","HND","PA",19.76567,0,"Designated",1999,"HN-CH","Not Applicable","State Verified",34629,"34629","POLYGON",19.8015245,0,500,6.52398574761359,312,400.836296175733,248,512.599487304688,264.599487304688,6.4993867925354
"Not Applicable","Reserva de la Biósfera","Biosphere Reserve","National",815.8569564,210.8677821,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/celestun.pdf","partial",1850,"Ria Celestun","Not Reported",NA,"Ría Celestún","State","MEX","PA",814.8233446,195.5576,"Designated",2000,"MX-YUC","Not Applicable","State Verified",71021,"71021","POLYGON",814.052514,0,500,576.320196332951,313,4.15522728760956,-2,15,17,574.706955328172
"Not Applicable","Reserva de la Biósfera","Biosphere Reserve","National",3286.076071,0,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/montes_azules.pdf","terrestrial",1850,"Montes Azules","Not Applicable",NA,"Montes Azules","State","MEX","PA",3312,0,"Designated",2000,"MX-CHP","Not Applicable","State Verified",555621334,"555621334","POLYGON",3263.61452896021,0,500,1896.5058685563,314,269.056304954925,124,611.19775390625,487.19775390625,1890.03512212803
"Not Applicable","Área de Protección de Flora y Fauna","Flora and Fauna Protection Area","National",25.5097752,0,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","Not Reported","terrestrial",1850,"Cascada de Agua Azul","Not Applicable",NA,"Cascada de Agua Azul","State","MEX","PA",25.8,0,"Designated",2000,"MX-CHP","Not Applicable","State Verified",306782,"306782","POLYGON",25.486909,0,500,24.9736580149643,315,291.851813267354,92,512.673156738281,420.673156738281,24.8913344998079
"Not Applicable","Refugio Nacional de Vida Silvestre","National Wildlife Refuge","National",27.5981366,17.4666066,"Federal or national ministry or agency","Not Applicable","CRI","VI","Federal or national ministry or agency","Not Reported","partial",811,"Pejeperro","Not Reported",NA,"Pejeperro","Joint ownership","CRI","PA",19.8469009,0,"Designated",2000,"CR-P","Not Applicable","State Verified",302000,"302000","POLYGON",27.444614,0,500,6.35897305005445,316,9.57471602369057,2,30,28,6.33236133751425
"Not Applicable","Refugio Nacional de Vida Silvestre","National Wildlife Refuge","National",41.4512038,8.4239967,"Federal or national ministry or agency","Not Applicable","CRI","VI","Not Reported","Not Reported","partial",811,"Cipanci","Not Reported",NA,"Cipanci","Joint ownership","CRI","PA",42.7099,42.7099,"Designated",2001,"CR-G","Not Applicable","State Verified",108137,"108137","POLYGON",41.2407743106666,0,500,26.0114918275434,317,9.72714784479587,0,82.5361938476562,82.5361938476562,25.9062763490767
"Not Applicable","Área Destinada Voluntariamente a la Conservación","Voluntary Conservation Area","National",5.4899314,0,"Individual landowners","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","Not Reported","terrestrial",1850,"Parque Ecologico Jaguaroundi","Not Applicable",NA,"Parque Ecológico Jaguaroundi","Individual landowners","MEX","PA",0.4949501,0,"Designated",2002,"MX-VER","Not Applicable","State Verified",107823,"107823","POLYGON",5.528972,0,500,5.54657356862637,318,22.89907450776,6,49,43,5.5289182869778
"Not Applicable","Reserva Natural de la Sociedad Civil","Civil Society Nature Reserve","National",8.9418589,2.3598989,"Individual landowners","Not Applicable","COL","VI","Individual landowners and the record is realized in Parques Nacionales Naturales","Not Reported","partial",1861,"Sanguare","Not Reported",NA,"Sanguare","Not Reported","COL","PA",8.9105039,0,"Designated",2002,"CO-SUC","Not Applicable","State Verified",555555936,"555555936","POLYGON",8.9268285,0,500,8.35552018843719,319,7.6515726069686,1.54892134666443,16.6675109863281,15.1185896396637,8.32133722087581
"Not Applicable","Área de Protección de Flora y Fauna","Flora and Fauna Protection Area","National",53.8666832,0,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/otoch.pdf","terrestrial",1850,"Otoch Ma ax Yetel Kooh","Not Applicable",NA,"Otoch Ma'ax Yetel Kooh","State","MEX","PA",53.674235,0,"Designated",2002,"MX-ROO","Not Applicable","State Verified",306824,"306824","POLYGON",53.7030245,0,500,53.8542480137189,320,27.5549063014927,3,34,31,53.7031042770669
"Not Applicable","Área Destinada Voluntariamente a la Conservación","Voluntary Conservation Area","National",5.9244577,0,"Individual landowners","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","Not Reported","terrestrial",1850,"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","Not Applicable",NA,"Rancho ""La Asunción"", con el Área Natural Protegida Yu-Balcah","Individual landowners","MEX","PA",5.72,0,"Designated",2003,"MX-TAB","Not Applicable","State Verified",107848,"107848","POLYGON",6.0064915,0,500,6.0261061589159,321,20.8255289424549,16,30,14,6.00652774275133
"Not Applicable","Área Destinada Voluntariamente a la Conservación","Voluntary Conservation Area","National",57.3257341,0,"Individual landowners","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","Not Reported","terrestrial",1850,"Area Comunitaria Protegida de San Isidro","Not Applicable",NA,"Área Comunitaria Protegida de San Isidro","Individual landowners","MEX","PA",53.08,0,"Designated",2005,"MX-OAX","Not Applicable","State Verified",107469,"107469","POLYGON",57.012757,0,500,26.0957485986691,322,156.716069776854,27,340,313,26.0051310780176
"Not Applicable","Área de Protección de Flora y Fauna","Flora and Fauna Protection Area","National",1286.9786959,0,"Federal or national ministry or agency","Not Applicable","MEX","VI","National Commission of Natural Protected Areas","http://www.conanp.gob.mx/que_hacemos/pdf/programas_manejo/Final_BallanKaxx.pdf","terrestrial",1850,"Bala an K aax","Not Applicable",NA,"Bala'an K'aax","State","MEX","PA",1283.9015549,0,"Designated",2005,"MX-ROO; MX-CAM; MX-YUC","Not Applicable","State Verified",342347,"342347","POLYGON",1284.221555,0,500,1288.07411524481,323,109.815904391288,24,162,138,1284.20854093556
"Not Applicable","Reserva Natural de la Sociedad Civil","Civil Society Nature Reserve","National",17.1016251,0,"Individual landowners","Not Applicable","COL","VI","Individual landowners and the record is realized in Parques Nacionales Naturales","Not Reported","terrestrial",1861,"Reserva Natural Horizontes","Not Applicable",NA,"Reserva Natural Horizontes","Not Reported","COL","PA",17.0331964,0,"Designated",2005,"CO-ANT","Not Applicable","State Verified",555555965,"555555965","POLYGON",17.0531845,0,500,17.1249666194088,324,229.158923904477,115.390998840332,324,208.609001159668,17.0531995145359
"Not Applicable","Reserva Natural de la Sociedad Civil","Civil Society Nature Reserve","National",14.2963033,0,"Individual landowners","Not Applicable","COL","VI","Individual landowners and the record is realized in Parques Nacionales Naturales","Not Reported","terrestrial",1861,"Aves de  El Paujil","Not Applicable",NA,"Aves de  El Paujil","Not Reported","COL","PA",14.2345344,0,"Designated",2005,"CO-BOY","Not Applicable","State Verified",555555944,"555555944","POLYGON",14.1415115639992,0,500,9.7501549420574,325,365.313827802079,192.522766113281,532.609619140625,340.086853027344,9.7079995007868
"Not Applicable","Distritos Regionales de Manejo Integrado","Integrated Management Regional Districts","National",4207.1540317,0,"Sub-national ministry or agency","Not Applicable","COL","VI","Corporación Autónoma Regional de Santander","Not Reported","terrestrial",1861,"Serrania de los Yariguies","Not Applicable",NA,"Serrania de los Yariguies","Not Reported","COL","PA",4189.5169263,0,"Designated",2005,"CO-SAN","Not Applicable","State Verified",555555854,"555555854","POLYGON",4181.02443987413,0,500,573.013562157539,326,250.715670046854,95,558.813659667969,463.813659667969,570.554846193552
